エリア,物件名,価格,所在地,沿線・駅,土地面積,建物面積,間取り,築年月,URL,情報取得日
岐阜県岐阜市,岐阜県岐阜市島田,2280万円,岐阜県岐阜市島田,ＪＲ東海道本線/岐阜駅 徒歩46分,331.05m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_c20145ad6a633cb5b3bd934fa6a32371/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市宇佐南１丁目,"1,500万円",岐阜県岐阜市宇佐南１丁目,東海道本線/西岐阜駅 徒歩22分,201.96m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_c20e3b83703b31eabd5cba0132572116/,2026-02-01
岐阜県岐阜市,岐阜県各務原市鵜沼台,1600万円,岐阜県各務原市鵜沼台,名鉄犬山線/新鵜沼駅 徒歩13分,187.29m2,140.1m2,4LDK+S（納戸）,29年6ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/kakamigaharashi_ct/detail_c222ef7e92673568abef467f7daf8555/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市若福町,850万円,岐阜県岐阜市若福町,東海道本線/岐阜駅,171.0m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_c23fc54bcd503c1b8ad2a373e0875b57/,2026-02-01
岐阜県岐阜市,岐阜県羽島郡笠松町米野,"1,980万円",岐阜県羽島郡笠松町米野,名鉄各務原線/手力駅 徒歩25分,161.17m2,92.73m2,3SLDK,17年10ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/hashimagunkasamatsucho_ct/detail_c873b3cda83034adb26c60916f7d1800/,2026-02-01
岐阜県岐阜市,岐阜県羽島市舟橋町宮北,3780万円,岐阜県羽島市舟橋町宮北,名鉄竹鼻線/江吉良駅 徒歩10分,232.52m2,106.74m2,4LDK,5年8ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/hashimashi_ct/detail_c8a7cf3b456d3c4e818cea7253a27b15/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市忠節町１丁目,770万円,岐阜県岐阜市忠節町１丁目,名鉄名古屋本線/名鉄岐阜駅 徒歩7分 バス9分,73.2m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_c8ac78ceda7a3c02ae8f69855bf394ba/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市上土居４丁目,"1,720万円",岐阜県岐阜市上土居４丁目,,209.63m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_c8bcbbe8178630f0baf0ddea2f3ea888/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市河渡２丁目,"1,990万円",岐阜県岐阜市河渡２丁目,JR東海道本線/穂積駅 徒歩22分,211.35m2,98.82m2,4LDK,4ヶ月,https://myhome.nifty.com/shinchiku-ikkodate/gifu/gifushi_ct/detail_c8d37eb29cac3adc998edf585ca36199/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市下西郷,671万円,岐阜県岐阜市下西郷,樽見鉄道/糸貫駅,201.8m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_c8e552f3d41e31aa929c5cdaa12bb78d/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市東鶉,1530万円〜1650万円,岐阜県岐阜市東鶉,名鉄竹鼻線/柳津駅 徒歩25分,146.51m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_c8f2445fc0623f0aa4a7fe853143fa29/,2026-02-01
岐阜県岐阜市,岐阜県各務原市新鵜沼台３丁目,980万円,岐阜県各務原市新鵜沼台３丁目,高山本線/鵜沼駅 徒歩23分,282.02m2,146.62m2,8DK,47年7ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/kakamigaharashi_ct/detail_c8f42d0e71043517bbc333d50e7fe791/,2026-02-01
岐阜県岐阜市,岐阜県羽島市福寿町間島,1599万円,岐阜県羽島市福寿町間島,名鉄竹鼻線/竹鼻駅 徒歩12分,158.26m2,92.74m2,3LDK,43年11ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/hashimashi_ct/detail_c8fc4e91feac37b2921cedad76cce1c2/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市中鶉２丁目,"3,814万円",岐阜県岐阜市中鶉２丁目,,970.0m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_c909f743e1ee373ebc89c4d6adacbd29/,2026-02-01
岐阜県岐阜市,岐阜県各務原市那加桐野町３丁目,"1,678万円",岐阜県各務原市那加桐野町３丁目,,740.0m2,,,,https://myhome.nifty.com/tochi/gifu/kakamigaharashi_ct/detail_c917baea378435cc96f9119eb9232456/,2026-02-01
岐阜県岐阜市,岐阜県各務原市前渡西町,"1,300万円",岐阜県各務原市前渡西町,名鉄各務原線/三柿野駅 徒歩56分,403.05m2,,,,https://myhome.nifty.com/tochi/gifu/kakamigaharashi_ct/detail_c918f0b2bbd73377abd32160914ffd82/,2026-02-01
岐阜県岐阜市,岐阜県各務原市那加織田町２丁目,"1,990万円",岐阜県各務原市那加織田町２丁目,名鉄各務原線/各務原市役所前駅 徒歩6分,233.78m2,,,,https://myhome.nifty.com/tochi/gifu/kakamigaharashi_ct/detail_c93b9ada40ed3866b22307e3af976c60/,2026-02-01
岐阜県岐阜市,岐阜県各務原市下中屋町１丁目,"2,088万円",岐阜県各務原市下中屋町１丁目,高山本線/那加駅 徒歩32分,767.27m2,,,,https://myhome.nifty.com/tochi/gifu/kakamigaharashi_ct/detail_c941f60336103161b4fff063ebe09607/,2026-02-01
岐阜県岐阜市,岐阜県各務原市那加日之出町,"1,450万円",岐阜県各務原市那加日之出町,名鉄各務原線/新那加駅 徒歩5分,150.7m2,,,,https://myhome.nifty.com/tochi/gifu/kakamigaharashi_ct/detail_c945577dec2036e98232fee51fc80715/,2026-02-01
岐阜県岐阜市,岐阜県各務原市那加新加納町,4580万円,岐阜県各務原市那加新加納町,名鉄各務原線/新加納駅 徒歩6分,201.68m2,87.37m2,1LDK・4LDK,-,https://myhome.nifty.com/shinchiku-ikkodate/gifu/kakamigaharashi_ct/detail_c9480b073e143fc1bc54c6988d61f7ee/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市境川４丁目,15万円,岐阜県岐阜市境川４丁目,名鉄竹鼻・羽島線/柳津駅 徒歩13分,187.6m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_c94f40722cb0308ab19fa2585c20b8ba/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市鏡島南,3580万円,岐阜県岐阜市鏡島南,ＪＲ東海道本線/西岐阜駅 徒歩14分,146.83m2,106.0m2,1LDK,-,https://myhome.nifty.com/shinchiku-ikkodate/gifu/gifushi_ct/detail_c953007576523e8db9cf3f3090e0fd3d/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市柳津町宮東２丁目,"1,150万円",岐阜県岐阜市柳津町宮東２丁目,名鉄竹鼻・羽島線/柳津駅 徒歩6分,221.48m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_c96a7e68371b3fc0a8b1ed5046e654aa/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市島田,2480万円・2580万円,岐阜県岐阜市島田,ＪＲ東海道本線/岐阜駅 徒歩5分 バス17分,150.82m2,106.0m2,5LDK,-,https://myhome.nifty.com/shinchiku-ikkodate/gifu/gifushi_ct/detail_c98a25a8e9a732b6b31136bc62dfde89/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市三田洞東１丁目,330万円,岐阜県岐阜市三田洞東１丁目,,174.44m2,65.84m2,3DK,54年1ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/detail_c98e3c65036734aea430cda28511fecd/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市長良東３丁目,"2,090万円",岐阜県岐阜市長良東３丁目,,129.12m2,115.93m2,3LDK,27年5ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/detail_c99523812e733791bbaa8b860c6d5711/,2026-02-01
岐阜県岐阜市,岐阜県瑞穂市十七条,"3,980万円",岐阜県瑞穂市十七条,樽見鉄道/美江寺駅 徒歩12分,2416.5m2,,,,https://myhome.nifty.com/tochi/gifu/mizuhoshi_ct/detail_c9a082ab3ae538cda733cc7bd49f5a63/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市御望,480万円,岐阜県岐阜市御望,樽見鉄道/糸貫駅 徒歩71分,227.57m2,85.51m2,4LDK,59年4ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/detail_c9a386dabef438fba328b2ce54bcb783/,2026-02-01
岐阜県岐阜市,岐阜県瑞穂市古橋,580万円,岐阜県瑞穂市古橋,樽見鉄道/横屋駅 徒歩6分,188.12m2,,,,https://myhome.nifty.com/tochi/gifu/mizuhoshi_ct/detail_c9c94208fc9a3f15b8fd1439bcb92f1d/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市今嶺４丁目,"1,730万円",岐阜県岐阜市今嶺４丁目,東海道本線/西岐阜駅 徒歩16分,165.29m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_c9cdd4af0aad34bfafb095983ab3a4fc/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市柳津町上佐波,1240万円,岐阜県岐阜市柳津町上佐波,名鉄竹鼻線/柳津駅 徒歩18分,181.85m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_c9e05e2d06443473993c5df1bc15d1dc/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市長良,"1,013.3万円",岐阜県岐阜市長良,,670.0m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_c9fe7ced489d3a75897fbf4d7fa1d1d0/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市鏡島中２丁目,850万円,岐阜県岐阜市鏡島中２丁目,東海道本線/西岐阜駅 徒歩18分,141.79m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_ca080d4412d9318992e84e039b23a7fb/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市芥見中野畑,718万円,岐阜県岐阜市芥見中野畑,,215.85m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_ca12aaa852a7374eb46e12c1c67209c3/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市岩田坂２丁目,480万円,岐阜県岐阜市岩田坂２丁目,長良川鉄道/関駅 徒歩6分 バス23分,9896.57m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_ca1d56434ef93100875fc1fa4e37552e/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市石谷,285万円,岐阜県岐阜市石谷,,171.39m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_ca2d37ad1eb636ef8a2981ec955a98df/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市日野北２丁目,"1,824万円",岐阜県岐阜市日野北２丁目,,670.0m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_b3d8fbefff893093a86486bd3e008586/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市端詰町,"3,900万円",岐阜県岐阜市端詰町,名鉄各務原線/名鉄岐阜駅 徒歩19分,208.13m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_b3dc721157423b5386d167668f38673d/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市永楽町１丁目,"1,014万円",岐阜県岐阜市永楽町１丁目,名鉄各務原線/田神駅 徒歩19分,239.37m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_b3f3ea9bb5c33693ad6a9fdda41702ce/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市美園町１丁目,558万円,岐阜県岐阜市美園町１丁目,名鉄名古屋本線/名鉄岐阜駅 徒歩16分,68.92m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_b3f7f0788cc2375ba4e4eda5c600598e/,2026-02-01
岐阜県岐阜市,岐阜県瑞穂市別府,3780万円,岐阜県瑞穂市別府,ＪＲ東海道本線/穂積駅 徒歩5分,181.82m2,139.12m2,5LDK,11ヶ月,https://myhome.nifty.com/shinchiku-ikkodate/gifu/mizuhoshi_ct/detail_b406105a7b53311d88b2ca7a8db6101b/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市日野南１丁目,"1,302万円",岐阜県岐阜市日野南１丁目,,319.0m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_b4070d0831713e89b9250ca60e16b078/,2026-02-01
岐阜県岐阜市,岐阜県各務原市川島渡町,2180万円・2280万円,岐阜県各務原市川島渡町,"ＪＲ東海道本線/木曽川駅,名鉄名古屋本線/黒田駅 徒歩54分,名鉄名古屋本線/新木曽川駅 徒歩61分",156.92m2,96.06m2,4LDK・5LDK,-,https://myhome.nifty.com/shinchiku-ikkodate/gifu/kakamigaharashi_ct/detail_b45081ea70773068985698795caccb1d/,2026-02-01
岐阜県岐阜市,岐阜県羽島郡岐南町伏屋,3980万円,岐阜県羽島郡岐南町伏屋,名鉄各務原線/切通駅 徒歩24分,306.46m2,124.88m2,4LDK,6ヶ月,https://myhome.nifty.com/shinchiku-ikkodate/gifu/hashimagunginancho_ct/detail_b456564cdc3f3e81b1bffc6d65cb0cae/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市太郎丸中島,890万円,岐阜県岐阜市太郎丸中島,JR東海道本線/岐阜駅 徒歩8分 バス43分,269.0m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_b4564cb04f943f319aad238d69a1b7c6/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市則武東２丁目,"1,150万円",岐阜県岐阜市則武東２丁目,,147.85m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_b474f4e898c2335992c2825e83de756f/,2026-02-01
岐阜県岐阜市,岐阜県羽島市竹鼻町飯柄,2580万円,岐阜県羽島市竹鼻町飯柄,名鉄竹鼻線/江吉良駅 徒歩20分,307.58m2,133.32m2,4LDK,5年5ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/hashimashi_ct/detail_b4862a154bf83cdaa15ec3ee18bfe0b5/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市加納南陽町１丁目,"4,410万円",岐阜県岐阜市加納南陽町１丁目,JR東海道本線/岐阜駅 徒歩19分,126.32m2,121.53m2,5LDK,新築,https://myhome.nifty.com/shinchiku-ikkodate/gifu/gifushi_ct/detail_b4a556052bfb3970a8c036e2ab324d1c/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市江添３丁目,"3,080万円",岐阜県岐阜市江添３丁目,東海道本線/西岐阜駅 徒歩26分,180.89m2,118.63m2,4LDK,新築,https://myhome.nifty.com/shinchiku-ikkodate/gifu/gifushi_ct/detail_b4b0f2dda35430c98ff0f1734dd64305/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市日野南３丁目,"3,780万円",岐阜県岐阜市日野南３丁目,,975.0m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_b4bce7db3c5a3912b3a63a00ae01b293/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市城東通６丁目,"3,850万円",岐阜県岐阜市城東通６丁目,名鉄名古屋本線/岐南駅 徒歩7分,604.0m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_b4c4163c752a3cc4bc8da77589d9f70c/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市日野南３丁目,"2,890万円",岐阜県岐阜市日野南３丁目,,344.72m2,97.11m2,4LDK,2ヶ月,https://myhome.nifty.com/shinchiku-ikkodate/gifu/gifushi_ct/detail_b4c44426782b36fcb3067ee517da86b3/,2026-02-01
岐阜県岐阜市,岐阜県羽島市上中町長間,"1,600万円",岐阜県羽島市上中町長間,名鉄竹鼻線/江吉良駅 徒歩19分,330.59m2,93.56m2,2SLDK,19年3ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/hashimashi_ct/detail_b4eaceb0e8c23cf69edd47a4ce81999c/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市手力町,330万円,岐阜県岐阜市手力町,名鉄各務原線/手力駅 徒歩9分,99.17m2,54.74m2,2DK,63年,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/detail_b4ee4e6a59cd3bddb19492007cbd8842/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市石谷,122.2万円,岐阜県岐阜市石谷,JR東海道本線/岐阜駅 徒歩38分 バス30分,202.0m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_b4f79edeb1e639d2b107184bbc722238/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市加納伏見町,"3,480万円",岐阜県岐阜市加納伏見町,東海道本線/岐阜駅 徒歩6分,192.78m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_b50088c7bcd0387499bd04e079985f15/,2026-02-01
岐阜県岐阜市,岐阜県瑞穂市穂積,"4,080万円",岐阜県瑞穂市穂積,東海道本線/穂積駅 徒歩16分,176.7m2,136.64m2,5LDK,新築,https://myhome.nifty.com/shinchiku-ikkodate/gifu/mizuhoshi_ct/detail_b52c99c5a73830b99c8c1cf6955c4f47/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市加納上本町４丁目,"5,376万円",岐阜県岐阜市加納上本町４丁目,東海道本線/岐阜駅 徒歩7分,222.16m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_b53f6bb9bde53e6d90f0119db60a877f/,2026-02-01
岐阜県岐阜市,岐阜県各務原市川島松倉町,2580万円,岐阜県各務原市川島松倉町,名鉄各務原線/市民公園前駅 徒歩70分,187.49m2,112.21m2,4LDK,新築,https://myhome.nifty.com/shinchiku-ikkodate/gifu/kakamigaharashi_ct/detail_b54b4d3de25e30969ff8449865a05037/,2026-02-01
岐阜県岐阜市,岐阜県羽島市江吉良町江西２丁目,"3,680万円",岐阜県羽島市江吉良町江西２丁目,ＪＲ東海道新幹線/岐阜羽島駅 徒歩14分,182.08m2,92.62m2,3LDK,3ヶ月,https://myhome.nifty.com/shinchiku-ikkodate/gifu/hashimashi_ct/detail_b54bdfab57bb303bb4144b247c635894/,2026-02-01
岐阜県岐阜市,岐阜県各務原市鵜沼羽場町２丁目,"1,114.8万円",岐阜県各務原市鵜沼羽場町２丁目,名鉄各務原線/羽場駅 徒歩9分,184.26m2,,,,https://myhome.nifty.com/tochi/gifu/kakamigaharashi_ct/detail_b55d692c17a53c8692bd5e5826d6d879/,2026-02-01
岐阜県岐阜市,岐阜県羽島市正木町新井,2380万円・2480万円,岐阜県羽島市正木町新井,名鉄尾西線/玉ノ井駅 徒歩4分 バス5分,213.09m2,98.34m2,4LDK・5LDK,-,https://myhome.nifty.com/shinchiku-ikkodate/gifu/hashimashi_ct/detail_b56ee747f1dc396e9227081d512fc177/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市鷺山,"1,230万円",岐阜県岐阜市鷺山,,270.43m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_b574ef153b0b32c5a14c12524b76457f/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市長良井田,"2,699万円",岐阜県岐阜市長良井田,,343.94m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_b5752af06e9b39a19512bae857115fe1/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市芥見長山,1480万円,岐阜県岐阜市芥見長山,,368.06m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_b57cb5b9bc323932b6097f719d3f8d61/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市下川手,2980万円,岐阜県岐阜市下川手,名鉄名古屋本線/茶所駅 徒歩6分,142.77m2,110.44m2,5LDK,新築,https://myhome.nifty.com/shinchiku-ikkodate/gifu/gifushi_ct/detail_b57d7bc2034e3a1494d873ce0e246a21/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市大蔵台,750万円,岐阜県岐阜市大蔵台,ＪＲ東海道本線/岐阜駅 徒歩4分 バス32分,255.9m2,239.58m2,4LDK,49年1ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/detail_b5a5b563c29031c3a1a22fd3494128af/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市六条江東,3990万円・4280万円,岐阜県岐阜市六条江東,名鉄名古屋本線/岐南駅 徒歩33分,167.1m2,89.85m2,4LDK,-,https://myhome.nifty.com/shinchiku-ikkodate/gifu/gifushi_ct/detail_b5be7b0937853bfca5d02eada60b9bae/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市長良福光,"1,125万円",岐阜県岐阜市長良福光,,148.76m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_b5ca32d0329c32d384e28c63a680a507/,2026-02-01
岐阜県岐阜市,岐阜県各務原市那加新田町,1960万円,岐阜県各務原市那加新田町,名鉄各務原線/新那加駅 徒歩10分,88.62m2,78.04m2,3LDK,1年5ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/kakamigaharashi_ct/detail_be458a57f30f33cda7390886403789c0/,2026-02-01
岐阜県岐阜市,岐阜県羽島市正木町新井,2480万円,岐阜県羽島市正木町新井,名鉄竹鼻線/不破一色駅 徒歩32分,218.93m2,107.33m2,5LDK,新築,https://myhome.nifty.com/shinchiku-ikkodate/gifu/hashimashi_ct/detail_be4e48c1a869346c9303bff3f242b2e9/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市椿洞,650万円,岐阜県岐阜市椿洞,名鉄各務原線/名鉄岐阜駅 徒歩100分,309.5m2,181.75m2,7DK,54年11ヶ月,https://myhome.nifty.com/chuko-ikkodate/gifu/gifushi_ct/detail_be5879aeb7f830c1afb9613d13de4151/,2026-02-01
岐阜県岐阜市,岐阜県羽島郡岐南町薬師寺３丁目,"1,390万円",岐阜県羽島郡岐南町薬師寺３丁目,名鉄名古屋本線/笠松駅 徒歩17分,194.53m2,,,,https://myhome.nifty.com/tochi/gifu/hashimagunginancho_ct/detail_be73661f49a6367ba05efb6ed20fd345/,2026-02-01
岐阜県岐阜市,岐阜県各務原市鵜沼朝日町２丁目,"1,200万円",岐阜県各務原市鵜沼朝日町２丁目,名鉄各務原線/名電各務原駅 徒歩23分,176.28m2,,,,https://myhome.nifty.com/tochi/gifu/kakamigaharashi_ct/detail_be7c2e61d9703354a689b93fc8841301/,2026-02-01
岐阜県岐阜市,岐阜県瑞穂市本田,3380万円〜3480万円,岐阜県瑞穂市本田,ＪＲ東海道本線/穂積駅,247.96m2,113.65m2,3LDK〜4LDK,-,https://myhome.nifty.com/shinchiku-ikkodate/gifu/mizuhoshi_ct/detail_be8bea57145c367a910626c998efbcec/,2026-02-01
岐阜県岐阜市,岐阜県各務原市那加前洞新町,1800万円,岐阜県各務原市那加前洞新町,名鉄各務原線/市民公園前駅 徒歩11分,297.2m2,,,,https://myhome.nifty.com/tochi/gifu/kakamigaharashi_ct/detail_be9645a39c383548b1f66f056ff1d678/,2026-02-01
岐阜県岐阜市,岐阜県各務原市川島松倉町,730万円,岐阜県各務原市川島松倉町,名鉄名古屋本線/名鉄一宮駅 徒歩11分 バス29分,242.56m2,,,,https://myhome.nifty.com/tochi/gifu/kakamigaharashi_ct/detail_beafe50c133b3ef8882b0c45c6861eef/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市六条北３丁目,"2,600万円",岐阜県岐阜市六条北３丁目,東海道本線/西岐阜駅 徒歩26分,247.65m2,,,,https://myhome.nifty.com/tochi/gifu/gifushi_ct/detail_beba190b4a5f3fe3bd0cfc7d75f3669f/,2026-02-01
岐阜県岐阜市,岐阜県羽島郡笠松町江川,"2,000万円",岐阜県羽島郡笠松町江川,名鉄名古屋本線/笠松駅 徒歩46分,1295.0m2,,,,https://myhome.nifty.com/tochi/gifu/hashimagunkasamatsucho_ct/detail_bed5c5a2dda43e27a8aa095e2b05f511/,2026-02-01
岐阜県岐阜市,岐阜県岐阜市粟野東２丁目,"3,180万円",岐阜県岐阜市粟野東２丁目,名鉄名古屋本線/名鉄岐阜駅,151.04m2,109.3m2,3LDK,6ヶ月,https://myhome.nifty.com/shinchiku-ikkodate/gifu/gifushi_ct/detail_bedca5cb25f03566ac5fbb711f203c56/,2026-02-01
